Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
165,8.0,0.0,0.0,383.0,5.0,26.0,6441.0,0.0,10.556000000000006,0.0,0.0,892.3890490531921,,,,,,,,,,,,,,,,,,,,,2.24546643999971,3.154392267043471,10.508125998558567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,404.0,6.0,21.0,6462.0,0.0,7.154999999999999,0.0,0.0,894.1938421726227,,,,,,,,,,,,,,,,,,,,,1.5379234122602243,2.056499705533671,7.129833441784321,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,449.0,7.0,45.0,6507.0,0.0,31.306000000000008,0.0,0.0,897.7836892604828,,,,,,,,,,,,,,,,,,,,,9.543790780044576,10.281437847144108,30.907436851749747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,471.0,8.0,22.0,6529.0,0.0,9.005000000000003,0.0,0.0,899.6080613136292,,,,,,,,,,,,,,,,,,,,,1.9555481079938575,2.732145196613132,8.970948890514647,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,513.0,9.0,42.0,6571.0,0.0,25.156000000000013,0.0,0.0,902.7811601161957,,,,,,,,,,,,,,,,,,,,,6.755460335869834,8.109497903681497,24.897167833727195,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,548.0,10.0,35.0,6606.0,0.0,16.609000000000016,0.0,0.0,905.4118354320526,,,,,,,,,,,,,,,,,,,,,3.7180402280471965,5.136886596576662,16.495363955974327,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,585.0,11.0,37.0,6643.0,0.0,31.654,0.0,0.0,908.22065782547,,,,,,,,,,,,,,,,,,,,,12.232386023579608,10.270845914183568,31.23263435147904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,639.0,12.0,54.0,6697.0,0.0,28.25600000000002,0.0,0.0,912.1916818618774,,,,,,,,,,,,,,,,,,,,,8.669379035736116,7.766314760738367,27.81566920127153,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,695.0,13.0,56.0,6753.0,0.0,26.062000000000026,0.0,0.0,916.3578794002533,,,,,,,,,,,,,,,,,,,,,7.145322013275922,6.953208142367607,25.687549516773327,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,726.0,14.0,31.0,6784.0,0.0,16.705000000000013,0.0,0.0,918.8075184822083,,,,,,,,,,,,,,,,,,,,,4.501919578037883,5.164403711601192,16.58202251559642,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,743.0,15.0,17.0,6801.0,0.0,5.955,0.0,0.0,920.3216788768768,,,,,,,,,,,,,,,,,,,,,1.1727782357987373,1.7998861816480647,5.941003773765187,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,762.0,16.0,19.0,6820.0,0.0,8.355,0.0,0.0,922.1182034015656,,,,,,,,,,,,,,,,,,,,,1.8631694992521775,2.643381740814514,8.327927707221427,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,792.0,17.0,30.0,6850.0,0.0,13.355000000000008,0.0,0.0,924.4815495014191,,,,,,,,,,,,,,,,,,,,,3.0160549287776606,4.029795830052561,13.277796148284956,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,835.0,18.0,43.0,6893.0,0.0,18.304000000000023,0.0,0.0,927.7039396762848,,,,,,,,,,,,,,,,,,,,,5.065835587699217,5.004164882086398,18.10427334307201,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,855.0,19.0,20.0,6913.0,0.0,8.306999999999999,0.0,0.0,929.3991556167603,,,,,,,,,,,,,,,,,,,,,1.7369236416956444,2.598564545103684,8.280542069235318,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,949.0,20.0,94.0,7007.0,0.0,65.15600000000002,0.0,0.0,936.1247870922089,,,,,,,,,,,,,,,,,,,,,26.64108732386421,19.25469674336136,62.714452243800565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,97.0,1.0,97.0,7104.0,0.0,61.955999999999946,0.0,0.0,1012.8003118038177,,,,,,,,,,,,,,,,,,,,,25.707868326789814,18.143974411341954,59.52185863093233,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,142.0,2.0,45.0,7149.0,0.0,24.35600000000002,0.0,0.0,1016.1311874389648,,,,,,,,,,,,,,,,,,,,,8.120239492750521,7.416117976855844,24.014603826652884,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,194.0,3.0,52.0,7201.0,0.0,18.90600000000003,0.0,0.0,1019.9753367900848,,,,,,,,,,,,,,,,,,,,,4.635710427743974,5.0574281032927955,18.68362668444176,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,270.0,4.0,76.0,7277.0,0.0,43.70499999999996,0.0,0.0,1025.6134731769562,,,,,,,,,,,,,,,,,,,,,15.690116709924308,11.430956092133608,42.55510623628205,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,286.0,5.0,16.0,7293.0,0.0,7.104,0.0,0.0,1027.2424318790436,,,,,,,,,,,,,,,,,,,,,1.650274269310453,2.278853085503641,7.084680291983018,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,307.0,6.0,21.0,7314.0,0.0,6.703999999999999,0.0,0.0,1029.0612001419067,,,,,,,,,,,,,,,,,,,,,1.3284614164747142,1.8973149467481523,6.682785095349382,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,357.0,7.0,50.0,7364.0,0.0,25.20900000000002,0.0,0.0,1032.7927236557007,,,,,,,,,,,,,,,,,,,,,7.535055329718055,7.306114756060035,24.857104337851954,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,376.0,8.0,19.0,7383.0,0.0,7.156000000000001,0.0,0.0,1034.5028495788574,,,,,,,,,,,,,,,,,,,,,1.4258485654581874,2.185954888903584,7.136044922178475,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,443.0,9.0,67.0,7450.0,0.0,34.558999999999955,0.0,0.0,1039.3485305309296,,,,,,,,,,,,,,,,,,,,,12.145882945793547,9.980146250133966,33.779004847479314,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,556.0,10.0,113.0,7563.0,0.0,54.907999999999916,0.0,0.0,1047.3609442710876,,,,,,,,,,,,,,,,,,,,,20.92809673974268,16.460310206068783,52.595720789198275,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,621.0,11.0,65.0,7628.0,0.0,32.454999999999984,0.0,0.0,1052.1381845474243,,,,,,,,,,,,,,,,,,,,,12.157540837262147,8.774459493379068,31.69645630187985,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,640.0,12.0,19.0,7647.0,0.0,9.554000000000004,0.0,0.0,1053.7422816753387,,,,,,,,,,,,,,,,,,,,,2.3631583752702694,3.104725320988089,9.51861860947934,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,707.0,13.0,67.0,7714.0,0.0,29.05600000000003,0.0,0.0,1058.5831699371338,,,,,,,,,,,,,,,,,,,,,7.951702590485016,7.586678099626566,28.551787714151658,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,739.0,14.0,32.0,7746.0,0.0,12.655000000000012,0.0,0.0,1061.1881959438324,,,,,,,,,,,,,,,,,,,,,3.006366040230059,3.586268974226678,12.571367654367004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,763.0,15.0,24.0,7770.0,0.0,6.359000000000001,0.0,0.0,1063.1317856311798,,,,,,,,,,,,,,,,,,,,,1.0050165637928101,1.724278586688184,6.341220823292265,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,794.0,16.0,31.0,7801.0,0.0,18.606000000000012,0.0,0.0,1065.512110710144,,,,,,,,,,,,,,,,,,,,,5.083785105904044,6.0817980935306455,18.46686953124823,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,865.0,17.0,71.0,7872.0,0.0,39.75499999999998,0.0,0.0,1070.6850562095642,,,,,,,,,,,,,,,,,,,,,15.247898006354605,10.766053943839324,38.711110351900714,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,918.0,18.0,53.0,7925.0,0.0,36.85799999999993,0.0,0.0,1074.5776691436768,,,,,,,,,,,,,,,,,,,,,11.063828575317823,12.11905385149509,36.30792501051868,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,934.0,19.0,16.0,7941.0,0.0,5.905,0.0,0.0,1076.0680556297302,,,,,,,,,,,,,,,,,,,,,1.208474285948037,1.8225002692628227,5.891555967392224,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,1050.0,20.0,116.0,8057.0,0.0,94.15500000000006,0.0,0.0,1084.2179334163666,,,,,,,,,,,,,,,,,,,,,39.982476509623375,27.31185718766664,89.60663936424794,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,40.0,1.0,40.0,8097.0,0.0,25.70500000000001,0.0,0.0,1153.2782397270203,,,,,,,,,,,,,,,,,,,,,8.869850255926472,7.842650323567312,25.375581571334276,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,105.0,2.0,65.0,8162.0,0.0,35.404999999999944,0.0,0.0,1158.1708796024323,,,,,,,,,,,,,,,,,,,,,13.139315932933284,10.389381819539759,34.58552999435369,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,175.0,3.0,70.0,8232.0,0.0,42.25499999999993,0.0,0.0,1163.2564358711243,,,,,,,,,,,,,,,,,,,,,14.124230683038615,11.610914090926206,41.30761146365092,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,369.0,4.0,194.0,8426.0,0.0,144.55600000000013,0.0,0.0,1176.715630531311,,,,,,,,,,,,,,,,,,,,,55.345835746746886,38.168370275140816,133.95286072585697,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,389.0,5.0,20.0,8446.0,0.0,6.6049999999999995,0.0,0.0,1178.4035329818726,,,,,,,,,,,,,,,,,,,,,1.3136190933608727,1.9085970936138925,6.585312931063847,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,411.0,6.0,22.0,8468.0,0.0,8.055999999999996,0.0,0.0,1180.2093193531036,,,,,,,,,,,,,,,,,,,,,1.673144144803494,2.3697771449232703,8.027218046861185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,432.0,7.0,21.0,8489.0,0.0,11.005000000000003,0.0,0.0,1181.9636721611023,,,,,,,,,,,,,,,,,,,,,2.7911169200708588,3.57582180745694,10.957343888567076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,472.0,8.0,40.0,8529.0,0.0,20.35700000000002,0.0,0.0,1184.9264974594116,,,,,,,,,,,,,,,,,,,,,6.848615098320318,6.21555806575337,20.103158554621807,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,605.0,9.0,133.0,8662.0,0.0,117.25500000000008,0.0,0.0,1194.2840487957,,,,,,,,,,,,,,,,,,,,,49.60621543089963,34.88059646995449,110.76814148917946,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,680.0,10.0,75.0,8737.0,0.0,56.70499999999995,0.0,0.0,1199.9739172458649,,,,,,,,,,,,,,,,,,,,,19.55077024421755,17.3643816110573,55.29398621790158,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,721.0,11.0,41.0,8778.0,0.0,28.354000000000006,0.0,0.0,1203.1185698509216,,,,,,,,,,,,,,,,,,,,,11.148053850263825,8.488538017531182,27.92485464678597,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,747.0,12.0,26.0,8804.0,0.0,17.304000000000006,0.0,0.0,1205.227332830429,,,,,,,,,,,,,,,,,,,,,5.259260035437254,5.751289330146795,17.184443682761394,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,788.0,13.0,41.0,8845.0,0.0,18.30600000000002,0.0,0.0,1208.2999889850616,,,,,,,,,,,,,,,,,,,,,4.141768958604456,5.399131408696395,18.154341814511728,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,854.0,14.0,66.0,8911.0,0.0,43.20399999999996,0.0,0.0,1213.1022214889526,,,,,,,,,,,,,,,,,,,,,16.351032219748454,12.288564039970938,42.166998872368964,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,913.0,15.0,59.0,8970.0,0.0,28.456000000000024,0.0,0.0,1217.4027795791626,,,,,,,,,,,,,,,,,,,,,9.382471517534439,7.453749166140848,27.930364545010477,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,939.0,16.0,26.0,8996.0,0.0,9.406000000000004,0.0,0.0,1219.4872205257416,,,,,,,,,,,,,,,,,,,,,1.8796317173039325,2.71945329981599,9.36649607142152,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,987.0,17.0,48.0,9044.0,0.0,24.20300000000002,0.0,0.0,1223.0664222240448,,,,,,,,,,,,,,,,,,,,,8.140899776423499,6.435731638979656,23.836072883615287,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,1153.0,18.0,166.0,9210.0,0.0,90.25599999999994,0.0,0.0,1234.6080603599548,,,,,,,,,,,,,,,,,,,,,36.09652996438882,25.505474071384825,84.34832435026175,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,1178.0,19.0,25.0,9235.0,0.0,9.707000000000004,0.0,0.0,1236.6216442584991,,,,,,,,,,,,,,,,,,,,,1.9005047429698074,2.9181537832064097,9.669156537963717,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,1257.0,20.0,79.0,9314.0,0.0,42.15599999999996,0.0,0.0,1242.4480521678925,,,,,,,,,,,,,,,,,,,,,16.833854037787205,13.130035555557061,40.86699252353836,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,38.0,1.0,38.0,9352.0,0.0,21.405000000000015,0.0,0.0,1329.5964167118073,,,,,,,,,,,,,,,,,,,,,6.385329943478964,6.733457305497247,21.18354100315095,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,115.0,2.0,77.0,9429.0,0.0,46.15400000000002,0.0,0.0,1335.125735282898,,,,,,,,,,,,,,,,,,,,,23.6223385955149,13.120370076574968,44.37945938753289,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,210.0,3.0,95.0,9524.0,0.0,94.80500000000012,0.0,0.0,1341.8691160678864,,,,,,,,,,,,,,,,,,,,,38.97951101523869,29.589904777726286,91.1931395931454,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,258.0,4.0,48.0,9572.0,0.0,39.453999999999986,0.0,0.0,1345.4714987277985,,,,,,,,,,,,,,,,,,,,,15.537741621577887,12.022747378715334,38.74693533750177,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,280.0,5.0,22.0,9594.0,0.0,8.706000000000001,0.0,0.0,1347.2905735969543,,,,,,,,,,,,,,,,,,,,,1.793609000207585,2.642245231413917,8.675215817813243,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,459.0,6.0,179.0,9773.0,0.0,52.93699999999983,0.0,0.0,1359.5923755168915,,,,,,,,,,,,,,,,,,,,,19.36690621628364,14.772809182716248,49.51984363091614,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,478.0,7.0,19.0,9792.0,0.0,8.605,0.0,0.0,1361.268295288086,,,,,,,,,,,,,,,,,,,,,1.9941579175449642,2.7250982395791237,8.575686686252896,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,550.0,8.0,72.0,9864.0,0.0,29.954000000000036,0.0,0.0,1366.688777923584,,,,,,,,,,,,,,,,,,,,,12.625588003900646,8.097409357080569,29.07403169541458,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,681.0,9.0,131.0,9995.0,0.0,107.25500000000005,0.0,0.0,1375.8795368671417,,,,,,,,,,,,,,,,,,,,,39.898880005842216,31.254292400945285,102.13037709633095,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,797.0,10.0,116.0,10111.0,0.0,84.05600000000007,0.0,0.0,1384.0398490428925,,,,,,,,,,,,,,,,,,,,,35.438726016629765,26.888972008061405,80.02513291498592,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,865.0,11.0,68.0,10179.0,0.0,31.508000000000028,0.0,0.0,1389.0030648708344,,,,,,,,,,,,,,,,,,,,,10.101201470319333,9.08827869443117,30.851970270288575,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,940.0,12.0,75.0,10254.0,0.0,41.50399999999993,0.0,0.0,1394.4546654224396,,,,,,,,,,,,,,,,,,,,,14.513061484684037,11.089468378490377,40.455976365013726,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,992.0,13.0,52.0,10306.0,0.0,34.353999999999985,0.0,0.0,1398.292174577713,,,,,,,,,,,,,,,,,,,,,15.57384067415617,10.264275511831038,33.57773802296685,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,1031.0,14.0,39.0,10345.0,0.0,25.30500000000001,0.0,0.0,1401.2758264541626,,,,,,,,,,,,,,,,,,,,,7.348936397962712,8.2515015825902,25.043434915394855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,1053.0,15.0,22.0,10367.0,0.0,6.954999999999999,0.0,0.0,1403.1114478111267,,,,,,,,,,,,,,,,,,,,,1.3821927375565093,1.9592436247437757,6.931523283056815,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,1112.0,16.0,59.0,10426.0,0.0,19.408000000000037,0.0,0.0,1407.486608505249,,,,,,,,,,,,,,,,,,,,,5.013204272495473,4.944333628491076,19.131352300222982,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,1175.0,17.0,63.0,10489.0,0.0,27.90700000000003,0.0,0.0,1412.144457101822,,,,,,,,,,,,,,,,,,,,,8.015367187378809,7.379882412284606,27.42946132852366,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,1348.0,18.0,173.0,10662.0,0.0,87.50399999999979,0.0,0.0,1424.2923741340637,,,,,,,,,,,,,,,,,,,,,32.44787945043183,21.277974577615876,81.97248934441976,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,1364.0,19.0,16.0,10678.0,0.0,5.905,0.0,0.0,1425.7427277565002,,,,,,,,,,,,,,,,,,,,,1.208474285948037,1.8225002692628227,5.891555967392224,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,1526.0,20.0,162.0,10840.0,0.0,113.6060000000001,0.0,0.0,1437.0526893138885,,,,,,,,,,,,,,,,,,,,,53.637023285164936,34.49585088457025,105.02182405185519,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,68.0,1.0,68.0,10908.0,0.0,41.405999999999985,0.0,0.0,1539.7172222137451,,,,,,,,,,,,,,,,,,,,,16.850265785783936,12.604172114886476,40.30048240897566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,293.0,2.0,225.0,11133.0,0.0,112.25699999999976,0.0,0.0,1555.4368350505829,,,,,,,,,,,,,,,,,,,,,46.58987188277017,25.449831304628326,101.87615498135804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,469.0,3.0,176.0,11309.0,0.0,142.6550000000001,0.0,0.0,1567.6072888374329,,,,,,,,,,,,,,,,,,,,,55.09435392026965,38.4437881094335,133.09148519522776,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,516.0,4.0,47.0,11356.0,0.0,16.355000000000025,0.0,0.0,1571.3700892925262,,,,,,,,,,,,,,,,,,,,,5.486576506603219,3.8923721824315507,16.11324414833799,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,660.0,5.0,144.0,11500.0,0.0,89.85900000000008,0.0,0.0,1581.4744062423706,,,,,,,,,,,,,,,,,,,,,40.582114374519314,24.19766811725948,84.09927480487409,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,712.0,6.0,52.0,11552.0,0.0,35.40399999999997,0.0,0.0,1585.3726680278778,,,,,,,,,,,,,,,,,,,,,12.73107367728414,10.544017310606959,34.77676092971093,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,852.0,7.0,140.0,11692.0,0.0,84.768,0.0,0.0,1595.1514291763306,,,,,,,,,,,,,,,,,,,,,26.455684532314518,25.17555989438701,81.145349514991,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,998.0,8.0,146.0,11838.0,0.0,95.66400000000002,0.0,0.0,1605.2760541439056,,,,,,,,,,,,,,,,,,,,,30.492868218131843,26.724474765853966,91.30334458473746,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,1056.0,9.0,58.0,11896.0,0.0,18.916000000000025,0.0,0.0,1609.522869348526,,,,,,,,,,,,,,,,,,,,,6.571605243452594,5.003632539975166,18.553400296175923,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,1155.0,10.0,99.0,11995.0,0.0,43.60499999999981,0.0,0.0,1616.535917520523,,,,,,,,,,,,,,,,,,,,,10.353973804753494,11.961635906015651,42.622579172501915,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,1215.0,11.0,60.0,12055.0,0.0,20.463000000000036,0.0,0.0,1620.904183626175,,,,,,,,,,,,,,,,,,,,,3.6178728419816326,5.50466081321411,20.266193823304405,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,0.0,1288.0,12.0,73.0,12128.0,0.0,51.55499999999992,0.0,0.0,1626.1747205257416,,,,,,,,,,,,,,,,,,,,,19.406807661655357,14.419605165931529,50.188491532231396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,1602.0,13.0,314.0,12442.0,0.0,234.55400000000049,0.0,0.0,1647.813246011734,,,,,,,,,,,,,,,,,,,,,94.10250854128834,57.873054375821106,205.21102334137663,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,1661.0,14.0,59.0,12501.0,0.0,30.906000000000024,0.0,0.0,1652.1585369110107,,,,,,,,,,,,,,,,,,,,,8.328663609064224,9.15850850894594,30.445053900966172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,1685.0,15.0,24.0,12525.0,0.0,5.9049999999999985,0.0,0.0,1654.135397195816,,,,,,,,,,,,,,,,,,,,,1.0903559408874393,1.54422882937864,5.884716173592294,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,0.0,1860.0,16.0,175.0,12700.0,0.0,102.3059999999999,0.0,0.0,1666.2690875530243,,,,,,,,,,,,,,,,,,,,,45.502537819516554,26.62248271616759,94.43749337495956,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
