Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
241,15.0,0.0,0.0,24.0,1.0,24.0,11012.0,0.0,27.308000000000014,0.0,0.0,1440.5272595882416,,,,,,,,,,,,,,,,,,,,,3.1536080547208223,2.6511803488971863,6.574317151442964,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,15.0,0.0,0.0,47.0,2.0,23.0,11035.0,0.0,24.808000000000014,0.0,0.0,1442.3854570388794,,,,,,,,,,,,,,,,,,,,,2.9831424418198593,2.580777151914878,6.478198268250948,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,15.0,0.0,0.0,110.0,3.0,63.0,11098.0,0.0,91.50800000000001,0.0,0.0,1446.8703458309174,,,,,,,,,,,,,,,,,,,,,4.614151259158238,2.14709485370001,6.633757554916924,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,15.0,0.0,0.0,151.0,4.0,41.0,11139.0,0.0,52.70999999999999,0.0,0.0,1450.0368311405182,,,,,,,,,,,,,,,,,,,,,3.9060606950482604,2.7237497652382023,6.66493350129485,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,15.0,0.0,0.0,182.0,5.0,31.0,11170.0,0.0,36.008999999999986,0.0,0.0,1452.8204355239868,,,,,,,,,,,,,,,,,,,,,3.372986182771661,2.637868597054035,6.628897857462202,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,15.0,0.0,0.0,283.0,6.0,101.0,11271.0,0.0,154.2059999999999,0.0,0.0,1459.9089093208313,,,,,,,,,,,,,,,,,,,,,4.935292069048434,1.8482612746167402,6.666643296903464,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,15.0,0.0,0.0,353.0,7.0,70.0,11341.0,0.0,107.20699999999997,0.0,0.0,1465.0373666286469,,,,,,,,,,,,,,,,,,,,,4.882873483158035,2.153555025938403,6.666652648116083,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,15.0,0.0,0.0,409.0,8.0,56.0,11397.0,0.0,77.50800000000001,0.0,0.0,1469.0864024162292,,,,,,,,,,,,,,,,,,,,,4.357998704282688,2.1691853136654964,6.619636261328224,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,15.0,0.0,0.0,470.0,9.0,61.0,11458.0,0.0,102.006,0.0,0.0,1473.5001952648163,,,,,,,,,,,,,,,,,,,,,5.338214944579057,2.2361820324274952,6.66666635551683,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,15.0,0.0,0.0,511.0,10.0,41.0,11499.0,0.0,62.00599999999999,0.0,0.0,1476.5119125843048,,,,,,,,,,,,,,,,,,,,,4.661762877017654,2.429887793907686,6.666166589546929,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,15.0,0.0,0.0,536.0,11.0,25.0,11524.0,0.0,29.907000000000014,0.0,0.0,1478.4477753639221,,,,,,,,,,,,,,,,,,,,,3.3823773292331794,2.5502213348924925,6.484528615358794,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,15.0,0.0,0.0,572.0,12.0,36.0,11560.0,0.0,43.109999999999985,0.0,0.0,1481.226262331009,,,,,,,,,,,,,,,,,,,,,3.5925837548879835,2.7038617093715405,6.653256014713818,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,15.0,0.0,0.0,621.0,13.0,49.0,11609.0,0.0,65.40600000000003,0.0,0.0,1484.8198053836823,,,,,,,,,,,,,,,,,,,,,4.1581217322716935,2.0061520833224913,6.595123542053262,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,15.0,0.0,0.0,658.0,14.0,37.0,11646.0,0.0,55.90599999999999,0.0,0.0,1487.5548219680786,,,,,,,,,,,,,,,,,,,,,4.616206421068364,2.519291391653911,6.665869608773094,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,15.0,0.0,0.0,679.0,15.0,21.0,11667.0,0.0,24.30600000000001,0.0,0.0,1489.5918054580688,,,,,,,,,,,,,,,,,,,,,3.1921440505121605,2.4553257369173345,6.419372411782421,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,16.0,0.0,0.0,0.0,0.0,73.0,11740.0,0.0,110.60499999999999,0.0,0.0,1528.9320845603943,,,,,,,,,0.07991534,0.037028316,0.16962606,0.04874269,,,,,3.0980835,1.8687553,9.787843,0.5592663,4.84037834817999,1.6789269817488968,6.633641853617047,0.001,1.1700641,0.0,1.1700641,1.1700641,-1.1810883240693154e-18,1.0,7.015363382531415,-1.5963542151198817,4.3174853,2.3568637,7.6384435,0.04082782,0.14808254,0.0123054385,0.1711914,0.13636655,-0.05684042,0.02631549,0.009918141,-0.07592323,4.407261359912318,2.337804374721646,6.687372058181285,0.0010000000000000009,0.10432485,0.0,0.10432485,0.10432485,0.9552893,0.42816615,6.593896,0.00072534423,0.9627415,0.15498371,1.2,0.8
257,16.0,0.0,0.0,56.0,1.0,56.0,11796.0,0.0,87.40900000000002,0.0,0.0,1538.5564415454865,,,,,,,,,,,,,,,,,,,,,4.9251390008178815,2.5652671798883904,6.666663980370794,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,16.0,0.0,0.0,84.0,2.0,28.0,11824.0,0.0,40.80499999999999,0.0,0.0,1540.8226237297058,,,,,,,,,,,,,,,,,,,,,4.305096150511088,2.5806568485168566,6.631703336724079,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,16.0,0.0,0.0,126.0,3.0,42.0,11866.0,0.0,56.60799999999999,0.0,0.0,1543.9690251350403,,,,,,,,,,,,,,,,,,,,,4.150174641936081,2.5942423770015526,6.664896962459955,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,16.0,0.0,0.0,183.0,4.0,57.0,11923.0,0.0,82.90500000000003,0.0,0.0,1548.1145119667053,,,,,,,,,,,,,,,,,,,,,4.615072064905796,1.989887826209212,6.663572916989315,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,16.0,0.0,0.0,231.0,5.0,48.0,11971.0,0.0,68.90700000000001,0.0,0.0,1551.730978012085,,,,,,,,,,,,,,,,,,,,,4.485707361805459,2.2725279301891637,6.658804061227299,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,16.0,0.0,0.0,258.0,6.0,27.0,11998.0,0.0,31.408000000000015,0.0,0.0,1553.7998955249786,,,,,,,,,,,,,,,,,,,,,3.3053259955950676,2.7138781882424965,6.621227765257067,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,16.0,0.0,0.0,295.0,7.0,37.0,12035.0,0.0,50.50699999999999,0.0,0.0,1556.7265799045563,,,,,,,,,,,,,,,,,,,,,4.161482451997339,2.5748112326245356,6.662336291488878,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,16.0,0.0,0.0,335.0,8.0,40.0,12075.0,0.0,52.307999999999986,0.0,0.0,1559.7739074230194,,,,,,,,,,,,,,,,,,,,,3.975768000389446,2.361727760871084,6.569691421895193,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,16.0,0.0,0.0,378.0,9.0,43.0,12118.0,0.0,64.40600000000003,0.0,0.0,1563.011640548706,,,,,,,,,,,,,,,,,,,,,4.631225358476933,2.383441425898572,6.66170410806794,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,16.0,0.0,0.0,449.0,10.0,71.0,12189.0,0.0,78.81300000000002,0.0,0.0,1568.1796250343323,,,,,,,,,,,,,,,,,,,,,3.4847893772940313,2.0548088421138013,6.552837519481615,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,16.0,0.0,0.0,495.0,11.0,46.0,12235.0,0.0,59.008999999999986,0.0,0.0,1571.5972967147827,,,,,,,,,,,,,,,,,,,,,3.963615579660593,2.427181007768679,6.65531632792615,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,16.0,0.0,0.0,527.0,12.0,32.0,12267.0,0.0,34.70899999999999,0.0,0.0,1574.1448929309845,,,,,,,,,,,,,,,,,,,,,3.134818837719913,2.4908213866118234,6.5924845112697525,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,16.0,0.0,0.0,549.0,13.0,22.0,12289.0,0.0,26.406000000000013,0.0,0.0,1576.0099036693573,,,,,,,,,,,,,,,,,,,,,3.307277397450743,2.509903959947649,6.539955966892986,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,16.0,0.0,0.0,598.0,14.0,49.0,12338.0,0.0,76.30800000000002,0.0,0.0,1579.5810689926147,,,,,,,,,,,,,,,,,,,,,4.873560758746252,2.5925772483026024,6.666652637757263,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,16.0,0.0,0.0,631.0,15.0,33.0,12371.0,0.0,46.80599999999999,0.0,0.0,1582.1110796928406,,,,,,,,,,,,,,,,,,,,,4.293185500472399,2.528991087591146,6.639721521067861,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,17.0,0.0,0.0,0.0,0.0,29.0,12400.0,0.0,36.40699999999999,0.0,0.0,1614.7221221923828,,,,,,,,,0.11627591,0.044738155,0.20495954,0.066086516,,,,,5.5911937,3.7948124,18.408974,1.281576,3.6907125895463984,2.601900683181773,6.628164226421076,0.001,1.1742175,0.0,1.1742175,1.1742175,-5.382899513334092e-18,1.0000000000000002,6.576634766365195,-1.3168958294531299,4.0064673,2.4066281,6.937695,0.06445301,0.18093097,0.019297525,0.20833969,0.15665773,-0.052884255,0.0278079,0.008219829,-0.08063933,4.149497086727064,2.470441785354707,6.677395686389233,0.0010000000000000009,0.07551168,0.0,0.07551168,0.07551168,0.9569402,0.3884138,6.0411997,0.009313063,0.96747446,0.15988204,1.2,0.8
273,17.0,0.0,0.0,34.0,1.0,34.0,12434.0,0.0,32.91099999999999,0.0,0.0,1628.0483148097992,,,,,,,,,,,,,,,,,,,,,2.8136024771429544,2.351447807526126,6.453581088044609,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,17.0,0.0,0.0,69.0,2.0,35.0,12469.0,0.0,51.904999999999994,0.0,0.0,1630.8152258396149,,,,,,,,,,,,,,,,,,,,,4.535046999784214,2.4656789761657874,6.645945857225522,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,17.0,0.0,0.0,116.0,3.0,47.0,12516.0,0.0,70.405,0.0,0.0,1634.3514320850372,,,,,,,,,,,,,,,,,,,,,4.68751023579418,2.0811741568504276,6.655317704698062,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,17.0,0.0,0.0,193.0,4.0,77.0,12593.0,0.0,119.40800000000002,0.0,0.0,1639.8832666873932,,,,,,,,,,,,,,,,,,,,,4.982474339887506,2.055997021093106,6.658862752242017,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,17.0,0.0,0.0,239.0,5.0,46.0,12639.0,0.0,65.80700000000003,0.0,0.0,1643.5243704319,,,,,,,,,,,,,,,,,,,,,4.4338601384408545,2.210058704292532,6.599614413594585,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,17.0,0.0,0.0,316.0,6.0,77.0,12716.0,0.0,59.731999999999964,0.0,0.0,1648.9904232025146,,,,,,,,,,,,,,,,,,,,,2.3848463723903444,2.2434825481432883,6.6314982825472,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,17.0,0.0,0.0,379.0,7.0,63.0,12779.0,0.0,72.81800000000004,0.0,0.0,1653.6303148269653,,,,,,,,,,,,,,,,,,,,,3.605915639346779,2.643765562557888,6.665992023351268,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,17.0,0.0,0.0,441.0,8.0,62.0,12841.0,0.0,79.20600000000005,0.0,0.0,1658.1914949417114,,,,,,,,,,,,,,,,,,,,,4.027235577960469,1.8253840570143784,6.631465816194449,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,17.0,0.0,0.0,545.0,9.0,104.0,12945.0,0.0,166.108,0.0,0.0,1665.966994524002,,,,,,,,,,,,,,,,,,,,,5.185619706319779,1.9556890766051844,6.666663597597682,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,17.0,0.0,0.0,578.0,10.0,33.0,12978.0,0.0,41.50799999999999,0.0,0.0,1668.489872455597,,,,,,,,,,,,,,,,,,,,,3.7576163262459614,2.6320047164593516,6.648159939112204,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,17.0,0.0,0.0,903.0,11.0,325.0,13303.0,0.0,445.5529999999992,0.0,0.0,1690.8747215270996,,,,,,,,,,,,,,,,,,,,,4.523075478771444,2.308801921191645,6.666666598917775,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,17.0,0.0,0.0,944.0,12.0,41.0,13344.0,0.0,52.40799999999999,0.0,0.0,1693.891131401062,,,,,,,,,,,,,,,,,,,,,3.9152944542828165,2.357313291363653,6.530363698614988,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,17.0,0.0,0.0,1094.0,13.0,150.0,13494.0,0.0,218.21799999999993,0.0,0.0,1704.6217653751373,,,,,,,,,,,,,,,,,,,,,4.753362989414833,2.1142360413703534,6.666664237413191,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,17.0,0.0,0.0,1125.0,14.0,31.0,13525.0,0.0,34.60899999999999,0.0,0.0,1706.9785895347595,,,,,,,,,,,,,,,,,,,,,3.223654582460096,2.5850848216117313,6.6128748330301494,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,17.0,0.0,0.0,1183.0,15.0,58.0,13583.0,0.0,88.905,0.0,0.0,1711.1982958316803,,,,,,,,,,,,,,,,,,,,,4.861507600983422,1.940986920743558,6.662791312017259,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,18.0,0.0,0.0,0.0,0.0,132.0,13715.0,0.0,226.30599999999998,0.0,0.0,1783.0395605564117,,,,,,,,,0.050346002,0.05574379,0.17646255,-0.00073353626,,,,,3.7382348,2.1766143,13.619002,0.8134712,5.605838568486969,1.6005426285941422,6.666666535756327,0.001,0.99635875,0.0,0.99635875,0.99635875,5.4033668118638794e-18,1.0,8.003303792052312,-4.931384635323034,4.2711444,2.1595716,7.032352,-0.11872937,0.11856165,0.019572962,0.16179933,0.09899385,-0.05809919,0.03627097,0.024701228,-0.08960982,4.440773465695827,2.288715583244891,6.678678714762698,-0.005801677105322145,0.09958636,0.0,0.09958636,0.09958636,0.99510586,0.47057927,15.95432,0.00067595625,0.987182,0.1562756,1.2,0.8
289,18.0,0.0,0.0,102.0,1.0,102.0,13817.0,0.0,121.20799999999974,0.0,0.0,1795.587119102478,,,,,,,,,,,,,,,,,,,,,3.811008887610128,1.5246219257399858,6.558754341614365,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,18.0,0.0,0.0,138.0,2.0,36.0,13853.0,0.0,42.51099999999998,0.0,0.0,1798.5879483222961,,,,,,,,,,,,,,,,,,,,,3.5047366921157295,2.755354213044188,6.656919607357312,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,18.0,0.0,0.0,180.0,3.0,42.0,13895.0,0.0,55.90999999999998,0.0,0.0,1801.7547006607056,,,,,,,,,,,,,,,,,,,,,4.09587222362876,2.713745466717147,6.63971502901069,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,18.0,0.0,0.0,234.0,4.0,54.0,13949.0,0.0,74.311,0.0,0.0,1805.6465463638306,,,,,,,,,,,,,,,,,,,,,4.320641432300864,2.638446188084428,6.666548564746966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,18.0,0.0,0.0,344.0,5.0,110.0,14059.0,0.0,179.508,0.0,0.0,1813.4495630264282,,,,,,,,,,,,,,,,,,,,,5.29822331140375,1.8043472928379718,6.666615319537396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,18.0,0.0,0.0,450.0,6.0,106.0,14165.0,0.0,168.406,0.0,0.0,1821.10182762146,,,,,,,,,,,,,,,,,,,,,5.160909004988905,1.6182447333249768,6.658750229524116,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,18.0,0.0,0.0,494.0,7.0,44.0,14209.0,0.0,65.90600000000002,0.0,0.0,1824.5060362815857,,,,,,,,,,,,,,,,,,,,,4.665993081281544,2.3311653916550226,6.66304352466043,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,18.0,0.0,0.0,527.0,8.0,33.0,14242.0,0.0,38.10899999999999,0.0,0.0,1827.2301969528198,,,,,,,,,,,,,,,,,,,,,3.379489842521421,2.666876067879853,6.645786512911321,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,18.0,0.0,0.0,578.0,9.0,51.0,14293.0,0.0,74.507,0.0,0.0,1830.9591391086578,,,,,,,,,,,,,,,,,,,,,4.567744578310111,2.251794074157458,6.6480174941393235,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,18.0,0.0,0.0,631.0,10.0,53.0,14346.0,0.0,72.50900000000001,0.0,0.0,1834.9450149536133,,,,,,,,,,,,,,,,,,,,,4.290270458395625,2.309139981339776,6.619795329611347,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,18.0,0.0,0.0,664.0,11.0,33.0,14379.0,0.0,36.609999999999985,0.0,0.0,1837.8934013843536,,,,,,,,,,,,,,,,,,,,,3.231645010462675,2.5095312200484754,6.595306280599299,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,18.0,0.0,0.0,724.0,12.0,60.0,14439.0,0.0,97.507,0.0,0.0,1842.1905426979065,,,,,,,,,,,,,,,,,,,,,5.177241065176253,2.3171153000977807,6.666654748627382,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,18.0,0.0,0.0,769.0,13.0,45.0,14484.0,0.0,62.20899999999999,0.0,0.0,1845.5787420272827,,,,,,,,,,,,,,,,,,,,,4.288347369482285,2.590687571484567,6.665939820386047,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,18.0,0.0,0.0,829.0,14.0,60.0,14544.0,0.0,58.818000000000026,0.0,0.0,1849.864687204361,,,,,,,,,,,,,,,,,,,,,3.0325354301399003,2.197227910894694,6.494616852003649,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,18.0,0.0,0.0,865.0,15.0,36.0,14580.0,0.0,53.80499999999999,0.0,0.0,1852.5989565849304,,,,,,,,,,,,,,,,,,,,,4.551241443082889,2.301732796561791,6.645132021006862,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,19.0,0.0,0.0,0.0,0.0,46.0,14626.0,0.0,67.90800000000002,0.0,0.0,1899.1700792312622,,,,,,,,,0.07078394,0.037163414,0.15839529,0.038160015,,,,,4.4324217,2.5786333,13.0221195,0.6251809,4.582713904830703,2.5695654408124624,6.666497304766162,0.001,1.0934434,0.0,1.0934434,1.0934434,-1.1699386428541715e-17,1.0,7.498094936874116,-2.3609057113443996,4.312052,2.3982904,7.215978,-0.040586278,0.140315,0.011991372,0.16838154,0.12894055,-0.05914074,0.025360104,0.00022945766,-0.080820456,4.383699120737296,2.3226672683135,6.6803886193978945,0.0004901835480332385,0.10442848,0.0,0.10442848,0.10442848,0.9612251,0.3833442,6.890558,0.00047901217,0.9670008,0.15521863,1.2,0.8
305,19.0,0.0,0.0,79.0,1.0,79.0,14705.0,0.0,84.819,0.0,0.0,1932.4493718147278,,,,,,,,,,,,,,,,,,,,,3.3820137697946495,2.308367968291991,6.664676651238295,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,19.0,0.0,0.0,114.0,2.0,35.0,14740.0,0.0,45.50799999999999,0.0,0.0,1935.1513471603394,,,,,,,,,,,,,,,,,,,,,3.8902354897521367,2.6068642621887594,6.657896225146513,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,19.0,0.0,0.0,160.0,3.0,46.0,14786.0,0.0,62.60799999999999,0.0,0.0,1938.6580049991608,,,,,,,,,,,,,,,,,,,,,4.2019963468568555,2.3550801310440486,6.600643447679142,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,19.0,0.0,0.0,225.0,4.0,65.0,14851.0,0.0,87.50800000000002,0.0,0.0,1943.6136593818665,,,,,,,,,,,,,,,,,,,,,4.266275039311286,2.123733316759261,6.664564762101835,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,19.0,0.0,0.0,297.0,5.0,72.0,14923.0,0.0,59.531000000000034,0.0,0.0,1948.791356086731,,,,,,,,,,,,,,,,,,,,,2.5609708709370924,2.360210146704332,6.457202423997535,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,19.0,0.0,0.0,347.0,6.0,50.0,14973.0,0.0,74.108,0.0,0.0,1952.5367736816406,,,,,,,,,,,,,,,,,,,,,4.6294260330841475,2.5077094953422625,6.666585005339686,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,19.0,0.0,0.0,398.0,7.0,51.0,15024.0,0.0,64.90800000000006,0.0,0.0,1956.3396892547607,,,,,,,,,,,,,,,,,,,,,3.9380886999822224,2.1208439723189496,6.650346986102853,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,19.0,0.0,0.0,425.0,8.0,27.0,15051.0,0.0,29.009000000000018,0.0,0.0,1958.7078585624695,,,,,,,,,,,,,,,,,,,,,3.0151615145559343,2.5367646470048926,6.551702474424179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,19.0,0.0,0.0,452.0,9.0,27.0,15078.0,0.0,29.60800000000002,0.0,0.0,1961.0399243831635,,,,,,,,,,,,,,,,,,,,,3.089057992113723,2.487518959220402,6.552328948398347,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,19.0,0.0,0.0,482.0,10.0,30.0,15108.0,0.0,39.90699999999999,0.0,0.0,1963.4410002231598,,,,,,,,,,,,,,,,,,,,,3.955293103386849,2.6520633378379506,6.651759325547646,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,19.0,0.0,0.0,531.0,11.0,49.0,15157.0,0.0,73.406,0.0,0.0,1967.0687420368195,,,,,,,,,,,,,,,,,,,,,4.676279949536035,2.195038422941109,6.663835345457542,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,19.0,0.0,0.0,561.0,12.0,30.0,15187.0,0.0,39.80699999999999,0.0,0.0,1969.431447982788,,,,,,,,,,,,,,,,,,,,,3.9144697688840178,2.691377875493943,6.616861002166009,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,19.0,0.0,0.0,597.0,13.0,36.0,15223.0,0.0,49.00799999999999,0.0,0.0,1972.2817344665527,,,,,,,,,,,,,,,,,,,,,4.138244130384107,2.6669438005556088,6.663190595615591,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,19.0,0.0,0.0,644.0,14.0,47.0,15270.0,0.0,63.50799999999999,0.0,0.0,1975.7288603782654,,,,,,,,,,,,,,,,,,,,,4.1799292307226645,2.2290725642040785,6.529996924014902,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,19.0,0.0,0.0,734.0,15.0,90.0,15360.0,0.0,100.5169999999999,0.0,0.0,1982.0999765396118,,,,,,,,,,,,,,,,,,,,,3.5630010395827916,2.068528429653893,6.665248839315522,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,19.0,0.0,0.0,805.0,16.0,71.0,15431.0,0.0,48.535999999999945,0.0,0.0,1987.476642370224,,,,,,,,,,,,,,,,,,,,,2.0630057730132263,2.1686329933999993,6.562824335454671,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,20.0,0.0,0.0,102.0,1.0,102.0,15533.0,0.0,147.60599999999982,0.0,0.0,2035.4975771903992,,,,,,,,,,,,,,,,,,,,,4.68265818605616,1.8145698307936808,6.666652054452041,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,20.0,0.0,0.0,193.0,2.0,91.0,15624.0,0.0,105.11899999999991,0.0,0.0,2041.9936439990997,,,,,,,,,,,,,,,,,,,,,3.679797608573384,2.1112584410147073,6.657893265638005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,20.0,0.0,0.0,234.0,3.0,41.0,15665.0,0.0,55.60899999999999,0.0,0.0,2045.0902860164642,,,,,,,,,,,,,,,,,,,,,4.141702940065258,2.711594539817044,6.665791195996179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,20.0,0.0,0.0,277.0,4.0,43.0,15708.0,0.0,60.80699999999999,0.0,0.0,2048.270509958267,,,,,,,,,,,,,,,,,,,,,4.353094101906104,2.313169355523435,6.645837264873245,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,20.0,0.0,0.0,421.0,5.0,144.0,15852.0,0.0,183.51599999999985,0.0,0.0,2058.280580997467,,,,,,,,,,,,,,,,,,,,,4.148178552417311,1.90421347044853,6.662625582800184,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
